Dates,Times,ING Stage DCP-raw
6/30/2020,8:00:00,1.16
6/30/2020,8:15:00,1.14
6/30/2020,8:30:00,1.14
6/30/2020,8:45:00,1.11
6/30/2020,9:00:00,1.08
6/30/2020,9:15:00,1.05
6/30/2020,9:30:00,1.05
6/30/2020,9:45:00,1.05
6/30/2020,10:00:00,1.03
6/30/2020,10:15:00,1.02
6/30/2020,10:30:00,1
6/30/2020,10:45:00,0.98
6/30/2020,11:00:00,0.98
6/30/2020,11:15:00,0.97
6/30/2020,11:30:00,0.94
6/30/2020,11:45:00,0.94
6/30/2020,12:00:00,0.92
6/30/2020,12:15:00,0.92
6/30/2020,12:30:00,0.91
6/30/2020,12:45:00,0.89
6/30/2020,13:00:00,0.9
6/30/2020,13:15:00,0.87
6/30/2020,13:30:00,0.88
6/30/2020,13:45:00,0.87
6/30/2020,14:00:00,0.87
6/30/2020,14:15:00,0.87
6/30/2020,14:30:00,0.86
6/30/2020,14:45:00,0.86
6/30/2020,15:00:00,0.86
6/30/2020,15:15:00,0.86
6/30/2020,15:30:00,0.86
6/30/2020,15:45:00,0.86
6/30/2020,16:00:00,0.84
6/30/2020,16:15:00,0.87
6/30/2020,16:30:00,0.86
6/30/2020,16:45:00,0.88
6/30/2020,17:00:00, 
6/30/2020,17:15:00,0.88
6/30/2020,17:30:00,0.87
6/30/2020,17:45:00,0.89
6/30/2020,18:00:00,0.89
6/30/2020,18:15:00,0.89
6/30/2020,18:30:00,0.89
6/30/2020,18:45:00,0.89
6/30/2020,19:00:00,0.89
6/30/2020,19:15:00,0.91
6/30/2020,19:30:00,0.91
6/30/2020,19:45:00,0.91
6/30/2020,20:00:00,0.9
6/30/2020,20:15:00,0.91
6/30/2020,20:30:00,0.9
6/30/2020,20:45:00,0.9
6/30/2020,21:00:00,0.89
6/30/2020,21:15:00,0.9
6/30/2020,21:30:00,0.89
6/30/2020,21:45:00,0.9
6/30/2020,22:00:00,0.9
6/30/2020,22:15:00,0.91
6/30/2020,22:30:00,0.91
6/30/2020,22:45:00,0.92
6/30/2020,23:00:00,0.92
6/30/2020,23:15:00,0.91
6/30/2020,23:30:00,0.94
6/30/2020,23:45:00,0.94
7/1/2020,0:00:00,0.98
7/1/2020,0:15:00,1
7/1/2020,0:30:00,1.03
7/1/2020,0:45:00,1.05
7/1/2020,1:00:00, 
7/1/2020,1:15:00,1.05
7/1/2020,1:30:00,1.09
7/1/2020,1:45:00,1.09
7/1/2020,2:00:00, 
7/1/2020,2:15:00,1.09
7/1/2020,2:30:00,1.07
7/1/2020,2:45:00,1.1
7/1/2020,3:00:00,1.08
7/1/2020,3:15:00,1.08
7/1/2020,3:30:00,1.08
7/1/2020,3:45:00,1.06
7/1/2020,4:00:00, 
7/1/2020,4:15:00,1.05
7/1/2020,4:30:00,1.05
7/1/2020,4:45:00,1.02
7/1/2020,5:00:00,1.02
7/1/2020,5:15:00,1.02
7/1/2020,5:30:00,1.01
7/1/2020,5:45:00,1
7/1/2020,6:00:00,1
7/1/2020,6:15:00,0.98
7/1/2020,6:30:00,0.96
7/1/2020,6:45:00,0.95
7/1/2020,7:00:00, 
7/1/2020,7:15:00,0.93
7/1/2020,7:30:00,0.91
7/1/2020,7:45:00,0.91
7/1/2020,8:00:00, 
7/1/2020,8:15:00,0.87
7/1/2020,8:30:00,0.86
7/1/2020,8:45:00,0.84
7/1/2020,9:00:00, 
7/1/2020,9:15:00,0.82
7/1/2020,9:30:00,0.8
7/1/2020,9:45:00,0.78
7/1/2020,10:00:00,0.77
7/1/2020,10:15:00,0.75
7/1/2020,10:30:00,0.73
7/1/2020,10:45:00,0.72
7/1/2020,11:00:00,0.7
7/1/2020,11:15:00,0.69
7/1/2020,11:30:00,0.67
7/1/2020,11:45:00,0.66
7/1/2020,12:00:00, 
7/1/2020,12:15:00,0.63
7/1/2020,12:30:00,0.62
7/1/2020,12:45:00,0.59
7/1/2020,13:00:00, 
7/1/2020,13:15:00,0.57
7/1/2020,13:30:00,0.55
7/1/2020,13:45:00,0.54
7/1/2020,14:00:00, 
7/1/2020,14:15:00,0.52
7/1/2020,14:30:00,0.51
7/1/2020,14:45:00,0.49
7/1/2020,15:00:00,0.48
7/1/2020,15:15:00,0.47
7/1/2020,15:30:00,0.47
7/1/2020,15:45:00,0.45
7/1/2020,16:00:00, 
7/1/2020,16:15:00,0.44
7/1/2020,16:30:00,0.43
7/1/2020,16:45:00,0.43
7/1/2020,17:00:00,0.42
7/1/2020,17:15:00,0.42
7/1/2020,17:30:00,0.43
7/1/2020,17:45:00,0.41
7/1/2020,18:00:00,0.42
7/1/2020,18:15:00,0.42
7/1/2020,18:30:00,0.42
7/1/2020,18:45:00,0.43
7/1/2020,19:00:00, 
7/1/2020,19:15:00,0.44
7/1/2020,19:30:00,0.45
7/1/2020,19:45:00,0.47
7/1/2020,20:00:00,0.49
7/1/2020,20:15:00,0.52
7/1/2020,20:30:00,0.53
7/1/2020,20:45:00,0.57
7/1/2020,21:00:00, 
7/1/2020,21:15:00,0.61
7/1/2020,21:30:00,0.64
7/1/2020,21:45:00,0.67
7/1/2020,22:00:00, 
7/1/2020,22:15:00,0.73
7/1/2020,22:30:00,0.75
7/1/2020,22:45:00,0.77
7/1/2020,23:00:00,0.8
7/1/2020,23:15:00,0.83
7/1/2020,23:30:00,0.85
7/1/2020,23:45:00,0.87
7/2/2020,0:00:00, 
7/2/2020,0:15:00,0.9
7/2/2020,0:30:00,0.91
7/2/2020,0:45:00,0.92
7/2/2020,1:00:00, 
7/2/2020,1:15:00,0.95
7/2/2020,1:30:00,0.95
7/2/2020,1:45:00,0.95
7/2/2020,2:00:00,0.96
7/2/2020,2:15:00,0.96
7/2/2020,2:30:00,0.97
7/2/2020,2:45:00,0.97
7/2/2020,3:00:00,0.96
7/2/2020,3:15:00,0.98
7/2/2020,3:30:00,0.98
7/2/2020,3:45:00,0.97
7/2/2020,4:00:00,0.97
7/2/2020,4:15:00,0.98
7/2/2020,4:30:00,0.96
7/2/2020,4:45:00,0.97
7/2/2020,5:00:00,0.97
7/2/2020,5:15:00,0.96
7/2/2020,5:30:00,0.94
7/2/2020,5:45:00,0.93
7/2/2020,6:00:00,0.93
7/2/2020,6:15:00,0.92
7/2/2020,6:30:00,0.91
7/2/2020,6:45:00,0.91
7/2/2020,7:00:00, 
7/2/2020,7:15:00,0.88
7/2/2020,7:30:00,0.85
7/2/2020,7:45:00,0.85
7/2/2020,8:00:00,0.83
7/2/2020,8:15:00,0.83
7/2/2020,8:30:00,0.81
7/2/2020,8:45:00,0.79
7/2/2020,9:00:00,0.78
7/2/2020,9:15:00,0.76
7/2/2020,9:30:00,0.75
7/2/2020,9:45:00,0.73
7/2/2020,10:00:00,0.7
7/2/2020,10:15:00,0.69
7/2/2020,10:30:00,0.68
7/2/2020,10:45:00,0.67
7/2/2020,11:00:00, 
7/2/2020,11:15:00,0.65
7/2/2020,11:30:00,0.63
7/2/2020,11:45:00,0.62
7/2/2020,12:00:00,0.6
7/2/2020,12:15:00,0.59
7/2/2020,12:30:00,0.57
7/2/2020,12:45:00,0.56
7/2/2020,13:00:00, 
7/2/2020,13:15:00,0.54
7/2/2020,13:30:00,0.53
7/2/2020,13:45:00,0.52
7/2/2020,14:00:00,0.51
7/2/2020,14:15:00,0.5
7/2/2020,14:30:00,0.49
7/2/2020,14:45:00,0.48
7/2/2020,15:00:00,0.47
7/2/2020,15:15:00,0.46
7/2/2020,15:30:00,0.45
7/2/2020,15:45:00,0.44
7/2/2020,16:00:00, 
7/2/2020,16:15:00,0.43
7/2/2020,16:30:00,0.42
7/2/2020,16:45:00,0.42
7/2/2020,17:00:00,0.41
7/2/2020,17:15:00,0.4
7/2/2020,17:30:00,0.4
7/2/2020,17:45:00,0.41
7/2/2020,18:00:00, 
7/2/2020,18:15:00,0.41
7/2/2020,18:30:00,0.42
7/2/2020,18:45:00,0.45
7/2/2020,19:00:00,0.45
7/2/2020,19:15:00,0.46
7/2/2020,19:30:00,0.49
7/2/2020,19:45:00,0.52
7/2/2020,20:00:00,0.55
7/2/2020,20:15:00,0.59
7/2/2020,20:30:00,0.62
7/2/2020,20:45:00,0.65
7/2/2020,21:00:00,0.68
7/2/2020,21:15:00,0.72
7/2/2020,21:30:00,0.75
7/2/2020,21:45:00,0.79
7/2/2020,22:00:00,0.82
7/2/2020,22:15:00,0.85
7/2/2020,22:30:00,0.87
7/2/2020,22:45:00,0.91
7/2/2020,23:00:00,0.94
7/2/2020,23:15:00,0.97
7/2/2020,23:30:00,1
7/2/2020,23:45:00,1.04
7/3/2020,0:00:00,1.05
7/3/2020,0:15:00,1.08
7/3/2020,0:30:00,1.1
7/3/2020,0:45:00,1.13
7/3/2020,1:00:00,1.16
7/3/2020,1:15:00,1.16
7/3/2020,1:30:00,1.16
7/3/2020,1:45:00,1.17
7/3/2020,2:00:00,1.18
7/3/2020,2:15:00,1.16
7/3/2020,2:30:00,1.19
7/3/2020,2:45:00,1.17
7/3/2020,3:00:00,1.19
7/3/2020,3:15:00,1.15
7/3/2020,3:30:00,1.12
7/3/2020,3:45:00,1.13
7/3/2020,4:00:00,1.12
7/3/2020,4:15:00,1.11
7/3/2020,4:30:00,1.09
7/3/2020,4:45:00,1.08
7/3/2020,5:00:00,1.06
7/3/2020,5:15:00,1.04
7/3/2020,5:30:00,1.02
7/3/2020,5:45:00,0.99
7/3/2020,6:00:00,0.99
7/3/2020,6:15:00,0.96
7/3/2020,6:30:00,0.97
7/3/2020,6:45:00,0.94
7/3/2020,7:00:00,0.91
7/3/2020,7:15:00,0.91
7/3/2020,7:30:00,0.9
7/3/2020,7:45:00,0.88
7/3/2020,8:00:00,0.85
7/3/2020,8:15:00,0.84
7/3/2020,8:30:00,0.82
7/3/2020,8:45:00,0.8
7/3/2020,9:00:00,0.79
7/3/2020,9:15:00,0.78
7/3/2020,9:30:00,0.75
7/3/2020,9:45:00,0.74
7/3/2020,10:00:00,0.72
7/3/2020,10:15:00,0.7
7/3/2020,10:30:00,0.69
7/3/2020,10:45:00,0.67
7/3/2020,11:00:00, 
7/3/2020,11:15:00,0.65
7/3/2020,11:30:00,0.62
7/3/2020,11:45:00,0.62
7/3/2020,12:00:00,0.6
7/3/2020,12:15:00,0.58
7/3/2020,12:30:00,0.57
7/3/2020,12:45:00,0.56
7/3/2020,13:00:00, 
7/3/2020,13:15:00,0.53
7/3/2020,13:30:00,0.52
7/3/2020,13:45:00,0.51
7/3/2020,14:00:00, 
7/3/2020,14:15:00,0.49
7/3/2020,14:30:00,0.48
7/3/2020,14:45:00,0.47
7/3/2020,15:00:00,0.46
7/3/2020,15:15:00,0.45
7/3/2020,15:30:00,0.45
7/3/2020,15:45:00,0.44
7/3/2020,16:00:00,0.44
7/3/2020,16:15:00,0.43
7/3/2020,16:30:00,0.42
7/3/2020,16:45:00,0.42
7/3/2020,17:00:00, 
7/3/2020,17:15:00,0.42
7/3/2020,17:30:00,0.42
7/3/2020,17:45:00,0.42
7/3/2020,18:00:00,0.43
7/3/2020,18:15:00,0.45
7/3/2020,18:30:00,0.46
7/3/2020,18:45:00,0.47
7/3/2020,19:00:00, 
7/3/2020,19:15:00,0.52
7/3/2020,19:30:00,0.55
7/3/2020,19:45:00,0.57
7/3/2020,20:00:00,0.6
7/3/2020,20:15:00,0.63
7/3/2020,20:30:00,0.65
7/3/2020,20:45:00,0.69
7/3/2020,21:00:00, 
7/3/2020,21:15:00,0.76
7/3/2020,21:30:00,0.79
7/3/2020,21:45:00,0.82
7/3/2020,22:00:00,0.84
7/3/2020,22:15:00,0.87
7/3/2020,22:30:00,0.89
7/3/2020,22:45:00,0.91
7/3/2020,23:00:00, 
7/3/2020,23:15:00,0.94
7/3/2020,23:30:00,0.96
7/3/2020,23:45:00,0.97
7/4/2020,0:00:00,0.98
7/4/2020,0:15:00,0.98
7/4/2020,0:30:00,1
7/4/2020,0:45:00,1
7/4/2020,1:00:00,1.01
7/4/2020,1:15:00,1.03
7/4/2020,1:30:00,1.01
7/4/2020,1:45:00,1.03
7/4/2020,2:00:00,1.03
7/4/2020,2:15:00,1.04
7/4/2020,2:30:00,1.05
7/4/2020,2:45:00,1.05
7/4/2020,3:00:00,1.03
7/4/2020,3:15:00,1.03
7/4/2020,3:30:00,1.03
7/4/2020,3:45:00,1.04
7/4/2020,4:00:00,1.03
7/4/2020,4:15:00,1.02
7/4/2020,4:30:00,1.01
7/4/2020,4:45:00,1.01
7/4/2020,5:00:00, 
7/4/2020,5:15:00,0.98
7/4/2020,5:30:00,0.97
7/4/2020,5:45:00,0.96
7/4/2020,6:00:00, 
7/4/2020,6:15:00,0.94
7/4/2020,6:30:00,0.92
7/4/2020,6:45:00,0.91
7/4/2020,7:00:00, 
7/4/2020,7:15:00,0.88
7/4/2020,7:30:00,0.87
7/4/2020,7:45:00,0.85
7/4/2020,8:00:00,0.85
7/4/2020,8:15:00,0.83
7/4/2020,8:30:00,0.82
7/4/2020,8:45:00,0.79
7/4/2020,9:00:00, 
7/4/2020,9:15:00,0.77
7/4/2020,9:30:00,0.76
7/4/2020,9:45:00,0.75
7/4/2020,10:00:00,0.74
7/4/2020,10:15:00,0.73
7/4/2020,10:30:00,0.71
7/4/2020,10:45:00,0.69
7/4/2020,11:00:00,0.69
7/4/2020,11:15:00,0.67
7/4/2020,11:30:00,0.65
7/4/2020,11:45:00,0.64
7/4/2020,12:00:00,0.64
7/4/2020,12:15:00,0.62
7/4/2020,12:30:00,0.6
7/4/2020,12:45:00,0.6
7/4/2020,13:00:00, 
7/4/2020,13:15:00,0.58
7/4/2020,13:30:00,0.56
7/4/2020,13:45:00,0.56
7/4/2020,14:00:00,0.55
7/4/2020,14:15:00,0.54
7/4/2020,14:30:00,0.54
7/4/2020,14:45:00,0.53
7/4/2020,15:00:00,0.52
7/4/2020,15:15:00,0.52
7/4/2020,15:30:00,0.51
7/4/2020,15:45:00,0.51
7/4/2020,16:00:00,0.51
7/4/2020,16:15:00,0.5
7/4/2020,16:30:00,0.49
7/4/2020,16:45:00,0.49
7/4/2020,17:00:00,0.49
7/4/2020,17:15:00,0.5
7/4/2020,17:30:00,0.49
7/4/2020,17:45:00,0.5
7/4/2020,18:00:00,0.5
7/4/2020,18:15:00,0.5
7/4/2020,18:30:00,0.51
7/4/2020,18:45:00,0.51
7/4/2020,19:00:00,0.52
7/4/2020,19:15:00,0.53
7/4/2020,19:30:00,0.55
7/4/2020,19:45:00,0.56
7/4/2020,20:00:00,0.57
7/4/2020,20:15:00,0.59
7/4/2020,20:30:00,0.61
7/4/2020,20:45:00,0.62
7/4/2020,21:00:00,0.64
7/4/2020,21:15:00,0.66
7/4/2020,21:30:00,0.69
7/4/2020,21:45:00,0.73
7/4/2020,22:00:00,0.75
7/4/2020,22:15:00,0.78
7/4/2020,22:30:00,0.79
7/4/2020,22:45:00,0.82
7/4/2020,23:00:00,0.83
7/4/2020,23:15:00,0.88
7/4/2020,23:30:00,0.92
7/4/2020,23:45:00,0.94
7/5/2020,0:00:00, 
7/5/2020,0:15:00,1
7/5/2020,0:30:00,1.01
7/5/2020,0:45:00,1.02
7/5/2020,1:00:00,1.04
7/5/2020,1:15:00,1.05
7/5/2020,1:30:00,1.05
7/5/2020,1:45:00,1.06
7/5/2020,2:00:00,1.06
7/5/2020,2:15:00,1.07
7/5/2020,2:30:00,1.06
7/5/2020,2:45:00,1.08
7/5/2020,3:00:00,1.08
7/5/2020,3:15:00,1.07
7/5/2020,3:30:00,1.06
7/5/2020,3:45:00,1.06
7/5/2020,4:00:00,1.06
7/5/2020,4:15:00,1.05
7/5/2020,4:30:00,1.04
7/5/2020,4:45:00,1.05
7/5/2020,5:00:00, 
7/5/2020,5:15:00,1.02
7/5/2020,5:30:00,1.01
7/5/2020,5:45:00,1.01
7/5/2020,6:00:00,0.99
7/5/2020,6:15:00,0.98
7/5/2020,6:30:00,0.97
7/5/2020,6:45:00,0.95
7/5/2020,7:00:00, 
7/5/2020,7:15:00,0.92
7/5/2020,7:30:00,0.9
7/5/2020,7:45:00,0.89
7/5/2020,8:00:00,0.87
7/5/2020,8:15:00,0.86
7/5/2020,8:30:00,0.84
7/5/2020,8:45:00,0.81
7/5/2020,9:00:00,0.79
7/5/2020,9:15:00,0.79
7/5/2020,9:30:00,0.78
7/5/2020,9:45:00,0.76
7/5/2020,10:00:00,0.75
7/5/2020,10:15:00,0.73
7/5/2020,10:30:00,0.72
7/5/2020,10:45:00,0.69
7/5/2020,11:00:00, 
7/5/2020,11:15:00,0.66
7/5/2020,11:30:00,0.64
7/5/2020,11:45:00,0.64
7/5/2020,12:00:00,0.63
7/5/2020,12:15:00,0.61
7/5/2020,12:30:00,0.59
7/5/2020,12:45:00,0.59
7/5/2020,13:00:00, 
7/5/2020,13:15:00,0.55
7/5/2020,13:30:00,0.54
7/5/2020,13:45:00,0.53
7/5/2020,14:00:00,0.51
7/5/2020,14:15:00,0.5
7/5/2020,14:30:00,0.49
7/5/2020,14:45:00,0.47
7/5/2020,15:00:00, 
7/5/2020,15:15:00,0.45
7/5/2020,15:30:00,0.45
7/5/2020,15:45:00,0.44
7/5/2020,16:00:00,0.43
7/5/2020,16:15:00,0.41
7/5/2020,16:30:00,0.41
7/5/2020,16:45:00,0.4
7/5/2020,17:00:00,0.4
7/5/2020,17:15:00,0.39
7/5/2020,17:30:00,0.38
7/5/2020,17:45:00,0.37
7/5/2020,18:00:00,0.37
7/5/2020,18:15:00,0.36
7/5/2020,18:30:00,0.36
7/5/2020,18:45:00,0.35
7/5/2020,19:00:00,0.34
7/5/2020,19:15:00,0.34
7/5/2020,19:30:00,0.35
7/5/2020,19:45:00,0.35
7/5/2020,20:00:00,0.36
7/5/2020,20:15:00,0.36
7/5/2020,20:30:00,0.36
7/5/2020,20:45:00,0.37
7/5/2020,21:00:00,0.38
7/5/2020,21:15:00,0.39
7/5/2020,21:30:00,0.39
7/5/2020,21:45:00,0.39
7/5/2020,22:00:00,0.41
7/5/2020,22:15:00,0.41
7/5/2020,22:30:00,0.42
7/5/2020,22:45:00,0.44
7/5/2020,23:00:00,0.46
7/5/2020,23:15:00,0.47
7/5/2020,23:30:00,0.48
7/5/2020,23:45:00,0.51
7/6/2020,0:00:00,0.55
7/6/2020,0:15:00,0.59
7/6/2020,0:30:00,0.61
7/6/2020,0:45:00,0.63
7/6/2020,1:00:00, 
7/6/2020,1:15:00,0.65
7/6/2020,1:30:00,0.66
7/6/2020,1:45:00,0.67
7/6/2020,2:00:00, 
7/6/2020,2:15:00,0.7
7/6/2020,2:30:00,0.71
7/6/2020,2:45:00,0.72
7/6/2020,3:00:00,0.73
7/6/2020,3:15:00,0.74
7/6/2020,3:30:00,0.74
7/6/2020,3:45:00,0.73
7/6/2020,4:00:00,0.74
7/6/2020,4:15:00,0.74
7/6/2020,4:30:00,0.74
7/6/2020,4:45:00,0.74
7/6/2020,5:00:00, 
7/6/2020,5:15:00,0.74
7/6/2020,5:30:00,0.74
7/6/2020,5:45:00,0.73
7/6/2020,6:00:00,0.72
7/6/2020,6:15:00,0.72
7/6/2020,6:30:00,0.71
7/6/2020,6:45:00,0.7
7/6/2020,7:00:00,0.7
7/6/2020,7:15:00,0.68
7/6/2020,7:30:00,0.68
7/6/2020,7:45:00,0.66
7/6/2020,8:00:00,0.66
7/6/2020,8:15:00,0.64
7/6/2020,8:30:00,0.64
7/6/2020,8:45:00,0.63
7/6/2020,9:00:00,0.62
7/6/2020,9:15:00,0.6
7/6/2020,9:30:00,0.59
7/6/2020,9:45:00,0.58
7/6/2020,10:00:00, 
7/6/2020,10:15:00,0.57
7/6/2020,10:30:00,0.55
7/6/2020,10:45:00,0.54
7/6/2020,11:00:00,0.53
7/6/2020,11:15:00,0.52
7/6/2020,11:30:00,0.51
7/6/2020,11:45:00,0.5
7/6/2020,12:00:00,0.48
7/6/2020,12:15:00,0.47
7/6/2020,12:30:00,0.46
7/6/2020,12:45:00,0.45
7/6/2020,13:00:00, 
7/6/2020,13:15:00,0.43
7/6/2020,13:30:00,0.41
7/6/2020,13:45:00,0.4
7/6/2020,14:00:00,0.39
7/6/2020,14:15:00,0.38
7/6/2020,14:30:00,0.36
7/6/2020,14:45:00,0.36
7/6/2020,15:00:00,0.35
7/6/2020,15:15:00,0.34
7/6/2020,15:30:00,0.33
7/6/2020,15:45:00,0.32
7/6/2020,16:00:00,0.31
7/6/2020,16:15:00,0.31
7/6/2020,16:30:00,0.3
7/6/2020,16:45:00,0.3
7/6/2020,17:00:00, 
7/6/2020,17:15:00,0.3
7/6/2020,17:30:00,0.29
7/6/2020,17:45:00,0.29
7/6/2020,18:00:00, 
7/6/2020,18:15:00,0.29
7/6/2020,18:30:00,0.3
7/6/2020,18:45:00,0.3
7/6/2020,19:00:00, 
7/6/2020,19:15:00,0.31
7/6/2020,19:30:00,0.31
7/6/2020,19:45:00,0.32
7/6/2020,20:00:00,0.33
7/6/2020,20:15:00,0.34
7/6/2020,20:30:00,0.36
7/6/2020,20:45:00,0.37
7/6/2020,21:00:00,0.39
7/6/2020,21:15:00,0.41
7/6/2020,21:30:00,0.43
7/6/2020,21:45:00,0.45
7/6/2020,22:00:00, 
7/6/2020,22:15:00,0.5
7/6/2020,22:30:00,0.53
7/6/2020,22:45:00,0.55
7/6/2020,23:00:00, 
7/6/2020,23:15:00,0.6
7/6/2020,23:30:00,0.62
7/6/2020,23:45:00,0.66
7/7/2020,0:00:00,0.68
7/7/2020,0:15:00,0.7
7/7/2020,0:30:00,0.72
7/7/2020,0:45:00,0.74
7/7/2020,1:00:00,0.76
7/7/2020,1:15:00,0.79
7/7/2020,1:30:00,0.81
7/7/2020,1:45:00,0.82
7/7/2020,2:00:00, 
7/7/2020,2:15:00,0.85
7/7/2020,2:30:00,0.85
7/7/2020,2:45:00,0.87
7/7/2020,3:00:00, 
7/7/2020,3:15:00,0.87
7/7/2020,3:30:00,0.87
7/7/2020,3:45:00,0.89
7/7/2020,4:00:00,0.9
7/7/2020,4:15:00,0.89
7/7/2020,4:30:00,0.9
7/7/2020,4:45:00,0.9
7/7/2020,5:00:00, 
7/7/2020,5:15:00,0.91
7/7/2020,5:30:00,0.91
7/7/2020,5:45:00,0.9
7/7/2020,6:00:00,0.9
7/7/2020,6:15:00,0.89
7/7/2020,6:30:00,0.88
7/7/2020,6:45:00,0.88
7/7/2020,7:00:00,0.88
7/7/2020,7:15:00,0.87
7/7/2020,7:30:00,0.86
7/7/2020,7:45:00,0.84
7/7/2020,8:00:00, 
7/7/2020,8:15:00,0.84
7/7/2020,8:30:00,0.83
7/7/2020,8:45:00,0.81
7/7/2020,9:00:00,0.8
7/7/2020,9:15:00,0.79
7/7/2020,9:30:00,0.78
7/7/2020,9:45:00,0.77
7/7/2020,10:00:00,0.75
7/7/2020,10:15:00,0.74
7/7/2020,10:30:00,0.72
7/7/2020,10:45:00,0.71
7/7/2020,11:00:00,0.71
7/7/2020,11:15:00,0.69
7/7/2020,11:30:00,0.67
7/7/2020,11:45:00,0.66
7/7/2020,12:00:00,0.65
7/7/2020,12:15:00,0.64
7/7/2020,12:30:00,0.63
7/7/2020,12:45:00,0.62
7/7/2020,13:00:00, 
7/7/2020,13:15:00,0.59
7/7/2020,13:30:00,0.58
7/7/2020,13:45:00,0.57
7/7/2020,14:00:00,0.56
7/7/2020,14:15:00,0.54
7/7/2020,14:30:00,0.53
7/7/2020,14:45:00,0.52
7/7/2020,15:00:00,0.52
7/7/2020,15:15:00,0.5
7/7/2020,15:30:00,0.5
7/7/2020,15:45:00,0.48
7/7/2020,16:00:00,0.48
7/7/2020,16:15:00,0.48
7/7/2020,16:30:00,0.47
7/7/2020,16:45:00,0.47
7/7/2020,17:00:00, 
7/7/2020,17:15:00,0.47
7/7/2020,17:30:00,0.47
7/7/2020,17:45:00,0.47
7/7/2020,18:00:00,0.48
7/7/2020,18:15:00,0.48
7/7/2020,18:30:00,0.49
7/7/2020,18:45:00,0.5
7/7/2020,19:00:00,0.51
7/7/2020,19:15:00,0.52
7/7/2020,19:30:00,0.54
7/7/2020,19:45:00,0.55
7/7/2020,20:00:00,0.57
7/7/2020,20:15:00,0.59
7/7/2020,20:30:00,0.62
7/7/2020,20:45:00,0.64
7/7/2020,21:00:00,0.67
7/7/2020,21:15:00,0.7
7/7/2020,21:30:00,0.73
7/7/2020,21:45:00,0.76
7/7/2020,22:00:00,0.79
7/7/2020,22:15:00,0.81
7/7/2020,22:30:00,0.84
7/7/2020,22:45:00,0.87
7/7/2020,23:00:00,0.89
7/7/2020,23:15:00,0.92
7/7/2020,23:30:00,0.95
7/7/2020,23:45:00,0.98
7/8/2020,0:00:00,1.01
7/8/2020,0:15:00,1.01
7/8/2020,0:30:00,1.05
7/8/2020,0:45:00,1.08
7/8/2020,1:00:00,1.11
7/8/2020,1:15:00,1.12
7/8/2020,1:30:00,1.14
7/8/2020,1:45:00,1.14
7/8/2020,2:00:00, 
7/8/2020,2:15:00,1.18
7/8/2020,2:30:00,1.18
7/8/2020,2:45:00,1.19
7/8/2020,3:00:00,1.19
7/8/2020,3:15:00,1.2
7/8/2020,3:30:00,1.19
7/8/2020,3:45:00,1.19
7/8/2020,4:00:00,1.2
7/8/2020,4:15:00,1.21
7/8/2020,4:30:00,1.2
7/8/2020,4:45:00,1.2
7/8/2020,5:00:00,1.18
7/8/2020,5:15:00,1.17
7/8/2020,5:30:00,1.15
7/8/2020,5:45:00,1.14
7/8/2020,6:00:00,1.14
7/8/2020,6:15:00,1.12
7/8/2020,6:30:00,1.09
7/8/2020,6:45:00,1.09
7/8/2020,7:00:00,1.07
7/8/2020,7:15:00,1.05
7/8/2020,7:30:00,1.04
7/8/2020,7:45:00,1.02
7/8/2020,8:00:00,0.99
7/8/2020,8:15:00,0.98
7/8/2020,8:30:00,0.97
7/8/2020,8:45:00,0.95
7/8/2020,9:00:00,0.93
7/8/2020,9:15:00,0.91
7/8/2020,9:30:00,0.9
7/8/2020,9:45:00,0.87
7/8/2020,10:00:00,0.86
7/8/2020,10:15:00,0.85
7/8/2020,10:30:00,0.83
7/8/2020,10:45:00,0.82
7/8/2020,11:00:00,0.8
7/8/2020,11:15:00,0.77
7/8/2020,11:30:00,0.76
7/8/2020,11:45:00,0.74
7/8/2020,12:00:00,0.73
7/8/2020,12:15:00,0.72
7/8/2020,12:30:00,0.7
7/8/2020,12:45:00,0.68
7/8/2020,13:00:00,0.67
7/8/2020,13:15:00,0.65
7/8/2020,13:30:00,0.63
7/8/2020,13:45:00,0.62
7/8/2020,14:00:00,0.61
7/8/2020,14:15:00,0.59
7/8/2020,14:30:00,0.58
7/8/2020,14:45:00,0.57
7/8/2020,15:00:00, 
7/8/2020,15:15:00,0.55
7/8/2020,15:30:00,0.54
7/8/2020,15:45:00,0.53
7/8/2020,16:00:00,0.52
7/8/2020,16:15:00,0.52
7/8/2020,16:30:00,0.51
7/8/2020,16:45:00,0.51
7/8/2020,17:00:00,0.52
7/8/2020,17:15:00,0.51
7/8/2020,17:30:00,0.51
7/8/2020,17:45:00,0.52
7/8/2020,18:00:00,0.52
7/8/2020,18:15:00,0.54
7/8/2020,18:30:00,0.54
7/8/2020,18:45:00,0.55
7/8/2020,19:00:00, 
7/8/2020,19:15:00,0.59
7/8/2020,19:30:00,0.62
7/8/2020,19:45:00,0.63
7/8/2020,20:00:00,0.67
7/8/2020,20:15:00,0.71
7/8/2020,20:30:00,0.73
7/8/2020,20:45:00,0.75
7/8/2020,21:00:00, 
7/8/2020,21:15:00,0.84
7/8/2020,21:30:00,0.89
7/8/2020,21:45:00,0.93
7/8/2020,22:00:00,0.95
7/8/2020,22:15:00,1.02
7/8/2020,22:30:00,1.06
7/8/2020,22:45:00,1.1
7/8/2020,23:00:00, 
7/8/2020,23:15:00,1.17
