Image 0, Image 1, Average xyz velocity, Features tracked, Average px velocity, Homography RMS Error, SNR
KR2_140508_120000.JPG,KR2_140509_120000.JPG,3.10394019084,10858,6.48229936969,0.298987114927,0.0461236203199
KR2_140509_120000.JPG,KR2_140510_120000.JPG,2.83321298115,16686,5.86991724204,0.413871339367,0.0705071847355
KR2_140510_120000.JPG,KR2_140512_123000.JPG,5.57646392375,12800,8.77701339841,0.479792633362,0.0546646805221
KR2_140512_123000.JPG,KR2_140513_120000.JPG,2.26831377425,5565,4.56127608064,0.484318661297,0.106180518946
KR2_140513_120000.JPG,KR2_140515_120000.JPG,5.06885861329,18270,6.98560087726,0.439919003821,0.0629751128858
