Image,UV area,XYZ area 
KR3_140625_183000.JPG,16650.0,34349.9512321809
KR3_140626_190000.JPG,18546.0,38269.42698444143
KR3_140627_213000.JPG,21433.0,47727.80098027249
KR3_140628_193000.JPG,3307.5,5861.456841354615
