Image 0, Image 1, Average xyz velocity, Features tracked, Average px velocity, Homography RMS Error, SNR
KR2_20140628_180000.JPG,KR2_20140630_153000.JPG,5.744777156205739,16034,12.639932408452621,0.25047897554417586,0.01981648061477565
KR2_20140630_153000.JPG,KR2_20140703_180000.JPG,8.831752681927512,11527,16.311558056237903,0.5790602101815756,0.0354999938194212
KR2_20140703_180000.JPG,KR2_20140705_180000.JPG,6.913653865401672,3580,9.529958351800873,0.6361019807187681,0.06674761391780522
KR2_20140705_180000.JPG,KR2_20140707_180000.JPG,6.149979715728963,5601,13.01068572811163,0.2465370919169262,0.018948816155342534
