../Examples/images/KR2_2014_subset
Image 0, Image 1, Average velocity (unfiltered),Features tracked (unfiltered),Average velocity (filtered),Features Tracked,Error, SNR
IMG_2254_D14-05-08__T12_0.JPG,IMG_2302_D14-05-09__T12_0.JPG,2.3535772607,2.29590963594,1910,1773
IMG_2302_D14-05-09__T12_0.JPG,IMG_2350_D14-05-10__T12_0.JPG,2.27067927668,2.1992519857,1995,1855
